age,retirement_age,monthly_income,monthly_contribution,current_savings,inflation_rate,employment_type,job_stability,contribution_gap_months,worker_type,income_category,season_type,readiness_score,consistency_score,volatility_score,sustainability_score,inflation_vulnerability_score
30,60,347302.2294442248,39441.249613537126,177454.09676718386,13.103928440043168,0,0.30635604631548763,5,informal,small_business,,0.007012618434458445,0.9861111111111112,1.0,0.007012618434458444,0.6506017794950348
48,65,282295.62497611076,24802.09737806851,267685.4148152291,5.74819765160559,2,0.7641024994207937,3,seasonal,,tourism,0.05016231723057258,0.9852941176470589,0.2830770006950476,0.05016231723057259,0.2729927368750859
35,65,49514.66205943609,4790.945328971038,39694.58902509956,7.468238676605345,0,0.5152777486737612,6,informal,casual_labor,,0.04002521993419625,0.9833333333333333,0.7270833769893582,0.04002521993419625,0.3584660390526572
55,60,262811.9072714085,21315.024739591943,401997.31718354445,13.093849411161727,2,0.48107830619123576,7,seasonal,,seasonal_trade,0.014399389238505304,0.8833333333333333,0.622706032570517,0.014399389238505306,0.6452652988430018
37,65,301457.8740974268,15741.10697700665,76148.78348545244,9.504910674786842,0,0.5156809950958372,4,informal,small_business,,0.01159565201649496,0.9880952380952381,0.7264785073562442,0.01159565201649496,0.46973475190770725
20,65,193303.19938292113,17490.224278481503,85667.75258931794,9.085617858257486,0,0.424145148669278,5,informal,small_business,,0.014289760256112376,0.9907407407407407,0.863782276996083,0.014289760256112375,0.4477893278642166
31,70,76514.40381273766,8600.833163353836,454629.4514139456,11.377794819083483,2,0.6795803785478904,0,seasonal,,farming,0.010155780311876918,1.0,0.3845035457425315,0.010155780311876918,0.5631122217233631
38,60,67025.55677146194,6827.25629129454,204593.33931185197,8.98538599898206,0,0.3878257567499008,3,informal,market_vendor,,0.03460296716431164,0.9886363636363636,0.9182613648751488,0.03460296716431164,0.4337232491150309
24,65,315044.94139541936,23594.716909964674,6455.014072520598,9.383869941059789,0,0.38327361024024964,8,informal,small_business,,0.011195374221688592,0.983739837398374,0.9250895846396255,0.011195374221688592,0.4639407002710985
31,65,57765.0889783882,3874.7120867802028,1375.4613261988518,8.799546071424391,0,0.33684586384037146,7,informal,casual_labor,,0.015618945445646265,0.9828431372549019,0.9947312042394427,0.015618945445646265,0.43310532206941815
40,60,138875.86447787314,10202.60185005637,3608.046987569653,6.5817972242634415,0,0.3168179184303779,9,informal,artisan,,0.03405210028121456,0.9625,1.0,0.03405210028121456,0.31788366025761017
23,60,254679.31291529367,23321.860326088965,476364.8519553336,7.366444053129412,0,0.3314110766367133,5,informal,small_business,,0.039879752002641634,0.9887387387387387,1.0,0.03987975200264164,0.3536336045574639
34,60,135822.55478821078,10149.102265059866,177614.43662505838,7.361044947095972,0,0.6954772535948522,7,informal,casual_labor,,0.03405299147855189,0.9775641025641025,0.45678411960772164,0.03405299147855188,0.35551896731196375
57,60,143619.26504291434,9888.981248743667,616202.9333753812,7.840940363475003,0,0.524939155574128,6,informal,casual_labor,,0.023994225734970037,0.8333333333333334,0.7125912666388081,0.02399422573497004,0.3826401535209673
27,65,99917.31062408403,7633.813660168717,109644.48227850943,12.011445408218902,0,0.44082315433324826,8,informal,casual_labor,,0.00444880928388946,0.9824561403508771,0.8387652685001277,0.00444880928388946,0.5979004389186943
33,65,70559.68687233301,7454.812676668593,135500.73856841572,8.312916483629358,0,0.48150625569136296,6,informal,small_business,,0.03398727313380586,0.984375,0.7777406164629556,0.033987273133805854,0.40151915602808647
54,65,30000.0,3088.3373929476393,205033.86194848418,9.290398283819346,0,0.6511440714865157,5,informal,casual_labor,,0.044765649701413335,0.9621212121212122,0.5232838927702266,0.044765649701413335,0.44372537843296395
51,65,107593.97710634168,5769.924405495045,31480.18666598294,6.075828742611877,0,0.4939239591482507,14,informal,casual_labor,,0.02264514793267312,0.9166666666666666,0.7591140612776239,0.02264514793267312,0.2969120350960922
29,60,30000.0,3593.9769777325687,305863.86326898145,8.947826842344469,0,0.6089643998509137,10,informal,small_business,,0.042616368513825977,0.9731182795698925,0.5865534002236295,0.04261636851382598,0.42832514781166064
37,60,218940.55571827688,32611.54433626845,436220.8191713995,8.238525866573523,1,0.8631104843852926,2,formal,,,0.0547542179067765,0.9927536231884058,0.1368895156147074,0.0547542179067765,0.3893715913022271
53,60,175681.2784634477,18596.776117105637,292231.56122548535,5.581683846787611,0,0.5275880135044964,9,informal,artisan,,0.03381789291858197,0.8928571428571429,0.7086179797432555,0.03381789291858197,0.26964615300757844
30,65,63185.61498149032,6428.933937846132,28918.776187999956,9.253942419354473,0,0.5849882949403876,6,informal,casual_labor,,0.02002311981749782,0.9857142857142858,0.6225175575894186,0.02002311981749782,0.45343248107537565
35,65,151631.2247979014,10745.432999834647,51786.27927100892,12.460352802481758,0,0.4474513127538734,4,informal,small_business,,0.005502762519082837,0.9888888888888889,0.82882303086919,0.005502762519082838,0.6195893220052856
37,65,65840.25352029217,7215.7722227833965,310666.5951762677,7.477163640802366,0,0.6735997560374546,2,informal,small_business,,0.05639037674103616,0.9940476190476191,0.4896003659438181,0.05639037674103616,0.35277617830715713
50,65,157101.6339755799,15403.133776763914,6706.588134404853,12.639001198143244,0,0.3073422897516567,2,informal,market_vendor,,0.015448507551831478,0.9888888888888889,1.0,0.015448507551831478,0.6221873746343061
47,65,166849.42429327805,12310.586670205881,147110.65887467662,8.57212777870251,0,0.31215156333766264,6,informal,market_vendor,,0.024817232320866845,0.9722222222222222,1.0,0.02481723232086685,0.4179695646067147
35,65,154031.24569742935,16566.935368964827,66504.11114063243,12.402718189062828,0,0.6687629554860939,5,informal,casual_labor,,0.00842785991529634,0.9861111111111112,0.4968555667708592,0.00842785991529634,0.6149094908798254
39,65,368403.33888477064,30611.51870381906,322966.4071684129,7.097252954223913,0,0.6576995686006685,8,informal,small_business,,0.038857776647364554,0.9743589743589743,0.5134506470989972,0.038857776647364554,0.34107347420594164
51,65,30000.0,2403.8883645756623,960131.2538356616,8.190445767139359,0,0.4202805368546239,5,informal,casual_labor,,0.11850560435520215,0.9702380952380952,0.8695791947180642,0.11850560435520215,0.36099160207830006
42,65,104347.75192524659,9582.05644728684,192504.9899057925,13.210426015851581,0,0.4663359925722275,2,informal,market_vendor,,0.009764877328536621,0.9927536231884058,0.8004960111416588,0.009764877328536623,0.6540713913174542
25,60,156128.6213576818,17001.43579741525,255883.30295404088,9.87686924261914,0,0.5319065829737092,4,informal,artisan,,0.018048472840814928,0.9904761904761905,0.7021401255394362,0.018048472840814928,0.4849303418170724
61,65,193830.78080222663,19661.996157752994,167468.22879631587,11.051137771566475,2,0.6615063984785281,1,seasonal,,farming,0.016841736344971575,0.9791666666666666,0.40619232182576626,0.016841736344971575,0.5432508711452898
39,65,226486.19552778255,28450.514348791847,490204.1432763557,7.27020664730439,2,0.49802411779843286,6,seasonal,,tourism,0.058966245759937204,0.9807692307692307,0.6023710586418806,0.0589662457599372,0.34207549277069543
42,65,111403.41440021268,16584.780683994326,50920.629002971145,8.649283513789605,2,0.6837783087717784,4,seasonal,,tourism,0.045594966442939665,0.9855072463768116,0.37946602947386593,0.045594966442939665,0.4127459861111448
38,65,119178.08179440271,13011.363471341128,458987.8215475069,11.923572638924705,2,0.6736603337588206,5,seasonal,,farming,0.01416044862176807,0.9845679012345679,0.39160759948941526,0.01416044862176807,0.5877364750591646
24,65,73253.23861109512,6321.048492644172,116263.16990420969,9.139226135598038,0,0.6442510823751868,6,informal,small_business,,0.016054602832563533,0.9878048780487805,0.5336233764372198,0.016054602832563537,0.4496249744897014
40,60,196819.61617682443,13148.871559422603,15285.438574201145,9.44172633557544,0,0.5227435022949047,7,informal,casual_labor,,0.016972504697234284,0.9708333333333333,0.7158847465576429,0.016972504697234284,0.46407382954974424
40,60,63659.09161693859,7200.889755425389,284102.79854619864,8.511647508853518,0,0.6222796741341128,8,informal,small_business,,0.04508361982993248,0.9666666666666667,0.5665804887988308,0.04508361982993248,0.4063955814218987
33,60,135272.89046139808,15991.08089673706,803247.1219130598,8.116934352173415,1,0.8755125906282285,1,formal,,,0.05281941909516856,0.9969135802469136,0.1244874093717715,0.05281941909516856,0.38441012974289984
34,60,342312.0587404598,42089.39035546931,1357155.5523709792,7.480386613618235,1,0.8454928836273925,1,formal,,,0.060817159019989554,0.9967948717948718,0.1545071163726075,0.060817159019989554,0.3512725375703407
53,65,30000.0,2409.7859842995927,84935.39581598663,7.661484353137574,0,0.40020989597021017,8,informal,casual_labor,,0.03425747815423251,0.9444444444444444,0.8996851560446848,0.03425747815423251,0.36995106101404845
37,65,30000.0,1825.2124657317147,151918.5388848521,10.651340240240149,0,0.6769945889439504,4,informal,casual_labor,,0.013989171661712062,0.9880952380952381,0.48450811658407444,0.013989171661712064,0.5251168406596063
35,60,166413.4623724088,8904.797953386773,462260.3836767857,7.760735133562751,0,0.4586435197337379,6,informal,market_vendor,,0.026583605954697286,0.98,0.8120347203993931,0.026583605954697286,0.37772134044266714
50,60,207135.88295581617,27812.58949397321,234139.39642607368,5.0852840848141065,1,0.8498684235723069,0,formal,,,0.059489235360763434,1.0,0.15013157642769315,0.059489235360763434,0.2391382211508128
57,60,299064.67078009155,15136.654394573043,441340.3744567929,4.735270894475865,0,0.6027912949933703,2,informal,small_business,,0.013100576499468875,0.9444444444444444,0.5958130575099446,0.013100576499468875,0.2336618057938538
40,65,50137.066329416644,4072.9796090110126,306304.8107631911,8.546264246592578,0,0.43709405028695675,10,informal,small_business,,0.03574052668885531,0.9666666666666667,0.844358924569565,0.035740526688855315,0.41204081305986134
38,70,103465.59624884695,8549.876234135385,117790.38057245527,11.692921424760605,2,0.45918889776144795,3,seasonal,,farming,0.007926501059340589,0.9921875,0.6489733226862624,0.007926501059340589,0.5800118735350227
34,65,149505.94687870165,16482.54310836299,40527.416066671205,7.608015053706548,0,0.39926595339623266,4,informal,market_vendor,,0.04225758849527877,0.989247311827957,0.9011010699056511,0.04225758849527876,0.3643259342150565
49,55,213193.89966932012,24086.395741095173,407473.45192775194,8.367224764820056,1,0.8050514605811696,1,formal,,,0.030433611384485245,0.9861111111111112,0.1949485394188304,0.03043361138448524,0.4056289948980441
32,60,65374.939549816576,3354.442454360573,58905.453389896,5.125002053759981,0,0.6771799978880032,8,informal,market_vendor,,0.04511755682710238,0.9761904761904762,0.4842300031679952,0.04511755682710238,0.2446887241180224
48,65,84311.10624630594,4366.590692385415,128157.5484440347,9.051591350893764,0,0.6325993404392929,7,informal,casual_labor,,0.01786760446603949,0.9656862745098039,0.5511009893410607,0.017867604466039487,0.4444930548423885
36,60,185477.4762788523,13576.504212070473,158757.46456271212,10.817928148834874,0,0.6908966260001795,8,informal,small_business,,0.012846136938703335,0.9722222222222222,0.4636550609997307,0.012846136938703337,0.5339479781220944
41,65,345090.52537673106,18363.78660856696,1116778.9240449313,11.738078889820938,0,0.4354977976974688,3,informal,small_business,,0.009795337538940716,0.9895833333333334,0.8467533034537968,0.009795337538940716,0.5811550222518214
44,60,133695.46224613796,8369.773860469217,237401.17375755866,12.234878449884935,0,0.4553586820015287,3,informal,small_business,,0.012517943827483122,0.984375,0.8169619769977069,0.012517943827483122,0.6040861464356595
36,70,82327.13170764859,11240.124082069193,243120.6285200687,4.428480199815038,2,0.5068037826115767,1,seasonal,,tourism,0.1814890476397437,0.9975490196078431,0.5918354608661079,0.1814890476397437,0.18123797729295724
40,60,235013.67852749003,29001.49936477319,333998.41354523954,7.447504286965158,1,0.8699449119409728,1,formal,,,0.054340174801411255,0.9958333333333333,0.1300550880590272,0.054340174801411255,0.35214028010886056
40,65,139450.63851581974,10369.679833395554,22825.494709067014,6.313309145930258,0,0.5875969901592244,4,informal,market_vendor,,0.0415803225904641,0.9866666666666667,0.6186045147611634,0.0415803225904641,0.3025399857514575
52,70,162433.00497064943,13136.33377229422,254895.31416077635,14.024102268141041,2,0.5279785300734253,3,seasonal,,seasonal_trade,0.009671018952515792,0.9861111111111112,0.5664257639118896,0.009671018952515794,0.6944237454656915
40,65,330512.83822387445,21684.622597527592,52100.70803315563,9.95371747539961,0,0.41311648210718577,7,informal,small_business,,0.013380288800594078,0.9766666666666667,0.8803252768392213,0.013380288800594078,0.49102669304696217
46,60,79123.75617909872,6703.782673466339,384759.1453020238,8.978162560256001,0,0.36764156016826055,10,informal,artisan,,0.035232572831471236,0.9404761904761905,0.9485376597476092,0.035232572831471236,0.4330919396979497
49,60,187150.0589345502,19578.53723399579,146488.72126082832,8.799399824092104,0,0.46939008750054195,4,informal,artisan,,0.03056579314588652,0.9696969696969697,0.7959148687491872,0.030565793145886515,0.4265219594630478
44,60,90472.91738016854,8354.203228137118,204425.74153307907,10.630633091525219,0,0.6140976209862476,5,informal,casual_labor,,0.023700162133468344,0.9739583333333334,0.5788535685206285,0.023700162133468348,0.5189342681837329
50,55,241299.1881234514,27577.023535188666,1651435.0531259554,9.303423444197882,1,0.9302898692284189,0,formal,,,0.043994829438209516,1.0,0.06971013077158106,0.043994829438209516,0.44470604582894785
26,65,38307.59069251003,3512.9673583209055,121978.99489418471,6.156888677796765,0,0.5319906849257879,12,informal,casual_labor,,0.06739591895830463,0.9743589743589743,0.7020139726113181,0.06739591895830463,0.28709697537163353
56,60,152571.8232214932,11853.601351857804,15722.423884457696,8.93149427283374,0,0.31051777626735466,3,informal,market_vendor,,0.011580271997950435,0.9375,1.0,0.011580271997950437,0.4414032569903094
59,60,50722.8859477364,3706.9662917586206,4278.529454510519,6.101794001922892,0,0.5009919490575221,7,informal,market_vendor,,0.0017943934988666446,0.41666666666666663,0.7485120764137169,0.0017943934988666446,0.3045422491217209
40,60,98627.5041208668,10906.78770663772,449.64677249981526,8.784292120258453,0,0.41333607634934016,13,informal,artisan,,0.03081512175747282,0.9458333333333333,0.8799958854759898,0.030815121757472818,0.42568015445097396
35,65,246611.309769472,13550.543630102848,469468.03251181653,8.252646821828487,0,0.5163890023657867,5,informal,artisan,,0.020450733700963567,0.9861111111111112,0.72541649645132,0.020450733700963567,0.4041937069673584
54,65,128596.97936633033,10224.789117210592,183557.56152244116,3.032749896857606,0,0.4122188093150876,9,informal,artisan,,0.04817336047293895,0.9318181818181819,0.8816717860273686,0.04817336047293895,0.14433260714260082
44,60,57375.74552466793,3154.0434025947097,314046.4457731718,13.972050134459487,0,0.4951506423992238,7,informal,small_business,,0.011598160723487478,0.9635416666666666,0.7572740364011643,0.011598160723487478,0.69050000256817
39,60,55847.46449583413,6074.3432577420745,101286.24027499859,10.173700544980758,0,0.6656786144037203,5,informal,market_vendor,,0.025911185213163938,0.9801587301587301,0.5014820783944195,0.025911185213163934,0.4955043952928247
